year,country_code,employers,vulnerable_emp,child_emp,part_time,labor_force_fem,labor_force_total,unemp
2000,JPN,2.86190976519718,13.23248965138218,,,40.30555294877366,67814564.0,4.748
2000,KAZ,0.854004565953569,40.62555094448765,,,49.61214390882696,7937609.0,12.75
2000,KEN,7.0173374396942,59.7203488493016,37.7,,49.2074387250647,11981408.0,
2000,KGZ,1.53655152142781,38.05718470061901,,,46.81089744279066,2324839.0,7.54
2000,KOR,6.81152569309865,29.54744646595997,,11.06,40.23880408393703,22567537.0,4.063
2000,LAO,0.411816106360117,87.0485836248251,,,47.21983882108178,1912533.0,
2000,LBN,4.20087487708617,33.36268672800014,,,22.683599626048853,1299635.0,
2000,LBR,2.00286373259957,77.8742867501087,,,47.44604014575845,1286512.0,
2000,LCA,5.52011434149062,29.22505751934744,,,42.02704473006215,68701.0,16.49
2000,LKA,2.34598699848474,41.4146415304223,,,33.14209349043443,7826298.0,7.74
2000,LSO,5.05073345220404,35.14522612449278,30.8481,,48.24553195471133,876334.0,
2000,LTU,1.55784335509447,18.1175383465064,,22.02,49.55199109795101,1685904.0,15.931
2000,LUX,3.51375063635281,5.881524647162677,,19.65,39.83547710054823,189153.0,2.345
2000,LVA,3.37327104554901,13.48179913467107,,15.33,48.04123372262894,1094541.0,14.211
2000,MAR,2.03151788440311,47.5952503174172,,,24.673483322967723,9656934.0,13.58
2000,MDA,0.525754124348509,36.456960075686936,33.5,33.45,51.37047243654046,1340815.0,8.539
2000,MDG,2.02202123776784,82.1988807026442,,,48.798377873453305,7777445.0,5.8
2000,MDV,4.08039380159816,30.440157167454,,,32.21314579388694,92425.0,1.97
2000,MEX,4.33646987768848,31.785612994319848,,,34.02328491015209,38589713.0,2.646
2000,MKD,4.3058277242907,21.364594870921103,,,40.24407081181403,818451.0,32.2
2000,MLI,0.447932368626755,84.546988770321,,,42.82867266179412,4332852.0,
2000,MLT,3.80744334401008,9.26397469745501,,14.93,30.471489887452464,155401.0,6.324
2000,MMR,3.77973534259514,79.4807695048479,,,42.397002176929554,20918913.0,
2000,MNE,2.98616601965412,13.84646481460563,,,45.23960887597252,231231.0,
2000,MNG,1.16524796963523,57.112556166448094,22.02146,,46.32103144678514,926931.0,
2000,MOZ,3.40829157148822,88.3611815851531,,,54.53107685418649,8468296.0,
2000,MRT,2.41331874834261,58.0769358260408,,,31.126863679808665,670649.0,
2000,MUS,2.26806977532082,17.262657312609008,,,32.571572605860496,519717.0,
2000,MWI,1.05475852757215,63.13441028874991,,,50.41403718232986,4924920.0,
2000,MYS,3.29663564534522,26.20517198641449,,,35.65437745405632,9494994.0,3.0
2000,NAM,5.23063711814758,28.53932731203799,,,45.90596495616481,575679.0,20.3
2000,NER,0.808284009611338,88.9834873002729,,,43.510171806634375,4782877.0,
2000,NGA,16.4844626678998,73.1072233046618,,,47.049175198735846,59448260.0,
2000,NIC,5.37017801497188,42.1807729503206,,,30.87408299069316,1804371.0,
2000,NLD,1.95721369701668,9.496471276980929,,56.4,44.393481158714,8790642.0,2.725
2000,NOR,0.884169014674613,6.657824540087212,,57.6,46.95778280849931,2373417.0,3.458
2000,NPL,0.788375331367468,83.6983215679266,,,25.816168169208275,6005380.0,
2000,PAK,0.784325382675654,63.63883252421381,,,15.47213727755214,44283074.0,7.16
2000,PAN,4.05519504016597,30.48479499424771,,,35.69943718157249,1282474.0,13.53
2000,PER,5.53895489338371,56.34438741529989,24.1,40.38,40.94924054435279,11421931.0,4.069
2000,PHL,4.79000466366368,44.486941829245495,,,39.01916757968543,29668065.0,11.189
2000,PNG,2.76751686474969,79.2796988744573,,,47.45684950190763,2408489.0,2.92
2000,POL,4.40574597985885,22.97490445471052,,21.87,46.09399531263123,17407634.0,14.928
2000,PRT,8.0747378448089,19.245104414627807,,25.22,45.40245794112733,5230882.0,3.806
2000,PRY,5.74935666857395,47.99911105122215,,,37.28434369734744,2152673.0,7.61
2000,PSE,4.74476439790576,29.77396294804669,,,15.366298707181034,618184.0,10.625
2000,QAT,0.585501027978904,0.5658850054130288,,,15.619854036158664,406265.0,
2000,ROU,1.07404559992958,45.013093107192205,1.4,22.5,43.69967585525504,9322687.0,6.969
2000,RUS,1.18567173743876,3.297439041418781,,,48.36729744815199,73693613.0,10.581
2000,RWA,1.04400149813351,50.53142581975475,33.1,,46.17314279154188,2752572.0,
2000,SDN,7.28721417539643,58.5294737451228,19.13425,,27.695010767756088,7658513.0,
2000,SEN,0.49413175242289,68.40627103551441,,,33.7655764760164,2817550.0,
2000,SLB,0.893320717179804,74.6502656670791,,,47.33765342396372,211261.0,
2000,SLE,2.34663874688322,89.03438381085559,65.0,,51.36274547672418,1605142.0,
2000,SLV,5.81909811126667,37.20693941674478,,,39.26448683718126,2300761.0,6.96
2000,SRB,4.41109313883311,33.8575480505987,,,44.31781318672763,3467987.0,12.6
2000,SSD,2.88318767733486,82.1891528354015,,,50.513826728953646,2448880.0,
2000,STP,9.37244361341592,39.45307935023953,,,47.67668684039414,19993.0,14.4
2000,SUR,0.798200808111611,17.53373484790732,,,35.14063951174207,150740.0,
2000,SVK,2.5088156458425,7.779152593066741,,15.7,45.872017295609055,2581927.0,18.546
2000,SVN,3.72319386212283,13.45891796071125,,19.43,46.06934919089157,965260.0,6.92
2000,SWE,3.29825269565103,7.794611810219376,,42.49,47.78101243223255,4486483.0,5.466
2000,SWZ,2.11127368160685,35.71431565973105,11.2,,44.26744233891771,315941.0,
2000,SYR,8.66591710406752,42.5242362941805,,,20.508256837876345,4923495.0,
2000,TCD,0.350587239480961,94.1325567040316,,,44.66123761743624,3012805.0,
2000,TGO,1.12257387866463,84.8765778926471,,,47.6520029502658,1727302.0,
2000,THA,2.86151894003356,58.956207297045296,,,45.60352216693875,35043427.0,2.389
2000,TJK,6.31084690273111,29.7215139088738,,,36.74017231912254,1622687.0,2.7
2000,TKM,2.85599927601224,39.08871719522432,,,51.68536404812336,1538629.0,
2000,TLS,19.1650372199925,66.4207059792117,,,44.855171317695984,302012.0,
2000,TON,13.259077996231,41.791128737377946,,,38.38996763754045,37080.0,
2000,TTO,4.75232206716133,17.84636232555652,3.9,,39.016117829578135,616212.0,12.1
2000,TUN,4.02177031377063,23.09373141797526,,,24.666374731815434,3270136.0,14.94
2000,TUR,5.13819556249326,46.2642958682981,,19.26,26.63074750130564,22804910.0,6.495
2000,TZA,1.29730764063999,88.7265855659233,,,49.55992050648344,16421465.0,
2000,UGA,3.24610460249589,79.9939977035701,,,49.58491956556557,8928390.0,
2000,UKR,1.25566955213517,19.06699553400721,,,50.34535191523134,23286247.0,11.707
2000,URY,3.7072572733671,23.26738238867988,,,42.526066073299205,1486319.0,12.627
2000,USA,3.44246215646883,4.122073134570546,,26.92,45.05763824597745,147139887.0,3.992
2000,UZB,12.2387595639324,40.9594995103573,18.09417,,39.22934565624645,9683641.0,0.4
2000,VEN,5.10291787665115,36.86652543323799,,,37.86744768546744,10361509.0,
2000,VNM,0.209936438019935,81.1168092528455,,,49.52038377642778,38826147.0,2.26
2000,VUT,1.9032990516896,74.96193401896623,,,45.32536260290082,81632.0,
2000,WSM,2.74720572377317,48.895126919192805,,,36.56687212601506,61326.0,
2000,XKX,,,,36.29,,,11.629
2000,YEM,6.45326653758849,42.57275533198021,,,22.468983646023023,4519390.0,
2000,ZAF,5.66780344208079,10.9774914632251,,13.52,45.49913651235904,18890253.0,29.88
2000,ZMB,0.399993955122683,81.2999877259503,,,45.46790499502394,3115921.0,12.93
2000,ZWE,0.325483577438221,70.87083343954383,,,50.232023858126986,4533801.0,
2001,AGO,1.65982027302457,73.7323002538929,30.1,,50.44005895222925,7057918.0,
2001,ALB,3.84027186205681,59.9769960050524,,,42.69016594874981,1300522.0,16.4
2001,ARE,2.69952679321374,0.2216389698408253,,,12.601943611234695,2229664.0,
2001,ARG,4.42031213825393,23.76794378098379,,,41.50752088003093,16712140.0,17.32
2001,ARM,0.503698543671341,67.51254715278728,,,49.31495131139624,1484639.0,
2001,AUS,5.81912267137735,10.486576259356138,,42.78,44.16559654841436,9713101.0,6.747
2001,AUT,6.00398318069136,11.49777600364963,,23.76,44.01573821151101,3872867.0,4.007
2001,AZE,10.0426596322925,58.9915994528439,,26.06,50.77622617632844,4283030.0,10.91
2001,BDI,0.582891517351418,87.49575281878239,,,51.89039746439056,2838292.0,
2001,BEL,3.26696012659418,11.95125945967878,,40.22,42.43248042805824,4307825.0,6.178
2001,BEN,1.19432789823501,89.5628133745989,,,46.293169005299305,2925855.0,
2001,BFA,3.49833695442925,76.9541822898754,,,45.64895448431411,5079216.0,
2001,BGD,0.282705914821829,65.9852761555203,,,24.381517939655897,50202022.0,
2001,BGR,4.90719952643243,10.83693682637541,,6.56,46.928776666760136,3494894.0,19.921
2001,BIH,2.27177352232329,21.12570190564618,,22.05,41.64022234953613,1748958.0,16.1
2001,BLR,0.526936037482763,4.062396094872621,,,49.04259612735604,4871194.0,2.3
2001,BLZ,7.30561198267212,24.46217479625054,,,33.575537727136165,89869.0,9.07
2001,BOL,2.40638845700431,62.2660216312689,,37.43,41.65259866326221,3814211.0,5.24
2001,BRA,4.38445984076368,32.62056881769409,,,40.753370048470806,82303564.0,10.649
2001,BTN,0.126837217883279,72.9840569460673,,,40.24727294665043,265213.0,1.9
2001,BWA,3.27585903238873,19.66533010052623,,,44.06398699218096,627315.0,18.54
2001,CAF,1.06939945550923,93.458835464245,,,45.17383854651732,1554776.0,
2001,CAN,5.27703259141479,9.97770527386242,,38.37,45.87076190071043,16454900.0,7.219
2001,CHE,3.4692214460411,13.6896272461299,,32.93,44.81448235179417,4061716.0,2.49
2001,CHL,4.13008488133155,21.79247148350397,,,33.86829245648943,6355065.0,10.39
2001,CHN,3.82031632753202,57.78595090567581,,,45.24015819991342,715928584.0,3.6
2001,CIV,0.834526153930929,80.9717180158987,,,38.82788651100407,6429804.0,
2001,CMR,1.67498282504288,78.5103353517478,15.9114,,48.28405935913824,6936691.0,7.46
2001,COD,1.35638167466876,88.6283417455373,,,50.21384168486595,20529206.0,
2001,COG,1.11025067566656,77.41366589805381,,,49.43505724285092,1295795.0,
2001,COL,4.69946081040637,44.75172293920325,,,40.233225711956585,18236154.0,15.04
2001,COM,5.51789984345163,66.6801424418105,,,40.40089160134563,121579.0,
2001,CPV,5.39706903482805,45.5015897379673,,,40.0844309783091,157762.0,
2001,CRI,4.33285154615648,23.253584876954108,,,35.210951365645066,1679060.0,6.051
2001,CYP,6.49809266736565,17.16331675106522,,28.88,41.41353814801971,467154.0,4.043
2001,CZE,3.93794376417617,11.156690728311798,,17.61,44.24617786978933,5146214.0,8.128
2001,DEU,4.57910126590117,6.55287363225512,,26.54,44.15427474723944,40298909.0,7.773
2001,DJI,20.9437932578952,34.50237046927681,,,24.826469657777693,161211.0,
2001,DNK,2.6793450579302,6.199358640352674,,46.06,46.66847613396791,2851668.0,4.164
2001,DOM,3.50599767780431,41.01745762723116,,,33.76367560319488,3248577.0,7.262
2001,DZA,7.07479878306171,31.19780390645235,,,13.412404661069308,9306534.0,27.3
2001,ECU,5.48850506596263,42.6882302491965,,,37.03948307170719,5375291.0,4.252
2001,EGY,17.881022062396,20.6156079232766,,,22.47816405794606,21324246.0,9.26
2001,ESP,5.79925452460158,14.23373307201833,,27.58,38.8392521353379,18160826.0,10.348
2001,EST,2.70065937100839,4.689992059930261,,22.19,48.824714875648894,666902.0,13.135
2001,ETH,0.862705161736272,89.7568137919034,,,46.19604746975834,29769943.0,
2001,FIN,3.29329686010905,9.687212760663089,,47.56,47.782145779036505,2634055.0,10.291
2001,FJI,1.02338483659881,38.1932183655746,,,31.83540811438481,329834.0,
2001,FRA,4.25948045462944,6.63989556055191,,28.23,45.71362488239571,27441602.0,8.61
2001,GAB,1.27841832291274,40.214607895386735,,,40.03356619435255,374186.0,
2001,GBR,2.74091378190792,9.618434706991708,,41.1,45.74221971656684,29309697.0,4.696
2001,GEO,1.54083332086871,62.7563349066263,,,49.07543683885554,2081145.0,11.16
2001,GHA,5.16696611586816,75.21975912443439,,,49.32219412139855,8707139.0,
2001,GIN,2.52035691664566,90.6601675125258,,,50.88562677299953,3006910.0,
2001,GMB,1.23048641708733,75.43083073152229,,,48.542906599008845,379557.0,
2001,GNB,0.540166843342398,78.0983546112366,,,46.02271966433816,448070.0,
2001,GRC,8.17772840420896,31.43138962790719,,18.86,38.942481057725736,4642262.0,10.764
2001,GTM,3.8471948399306,46.92248842203741,,,33.542427412417254,4251037.0,
2001,GUY,5.56134361732355,32.74418642958037,,,30.988621464863822,275343.0,
2001,HND,10.9444238784977,41.755285284348304,,,33.709545153918455,2470594.0,4.0
2001,HRV,5.04254088173336,19.2106200737583,,,44.58839409094604,1869944.0,15.822
2001,HTI,0.68823110222254,75.8417263037494,,,45.99896336371855,3189161.0,
2001,HUN,5.0436497170762,9.594483954732194,,11.2,47.394379685875336,4385520.0,5.671
2001,IDN,3.07120097231607,60.972307748002,,36.24,37.55044139173182,102354432.0,6.082
2001,IND,0.986673910252209,83.69550019830709,,,27.93243222028993,418764922.0,
2001,IRL,4.01176305898922,14.331535433404891,,30.75,41.27036613500013,1959687.0,3.684
2001,IRN,4.84507547762618,42.82970378064582,,,16.201565204021893,20409991.0,
2001,IRQ,1.67652265395658,32.0783289160952,,,12.350608127933782,5984596.0,
2001,ISL,4.23474431562865,11.759983223989684,,32.04,46.92456525190983,170041.0,1.874
2001,ISR,4.1871303896249,7.802399524729432,,,45.00919363701689,2838920.0,11.812
2001,ITA,7.77670432505135,19.94809287793787,,21.08,38.98375327703119,23395795.0,9.599
2001,JAM,2.76209028107202,37.51737603717165,,,44.269466391650845,1167448.0,14.93
2001,JOR,5.69192893350044,9.82116531459697,,,13.675717470405344,1284269.0,14.7
2001,JPN,2.77252009151444,12.6473162515919,,,40.50095514277095,67616593.0,5.02
2001,KAZ,0.880732984919751,40.00597248620879,,,49.72858883018178,8023067.0,10.43
2001,KEN,6.52377089797795,60.2426956736758,,,49.12063451349423,12475700.0,
2001,KGZ,1.5439177566563,38.0211881842651,,,46.61879550724533,2358553.0,7.84
2001,KOR,7.10365747482846,29.219676223778865,,11.38,40.53935277126877,22938753.0,3.699
2001,LAO,0.416798198813993,86.82525312872579,,,47.14466001274808,1953235.0,
2001,LBN,4.35362400139749,32.7710568681627,,,22.839516367561856,1332086.0,
2001,LBR,2.01588068493172,77.89570119367549,,,47.46505309245349,1326083.0,
2001,LCA,5.54171530112716,29.260814271528417,,,42.32379276581856,70471.0,
2001,LKA,2.27301839867632,39.10563479328,,,33.09255530519532,7959198.0,7.9
2001,LSO,5.13414091430578,34.80546063008733,,,48.07616808564059,876220.0,
2001,LTU,1.59017102004579,18.58119947665996,,21.95,49.30901725345674,1645989.0,16.84
2001,LUX,2.72779076641228,4.50868344952096,,20.94,40.13258408153869,191124.0,1.805
2001,LVA,3.45400744265818,14.09827908380137,,17.14,48.70228798590605,1095505.0,13.821
2001,MAR,1.97666478425058,47.559724853322095,,,24.951617444061583,9824822.0,12.46
2001,MDA,0.493065512851273,38.86406660230222,,33.34,51.5841073192629,1309886.0,7.366
2001,MDG,2.05588971632485,82.2171681887141,25.63487,,48.78729931952272,8024074.0,5.35
2001,MDV,4.1318222423127,30.1809219377267,,,32.43801437378089,95869.0,
2001,MEX,4.50371363869194,32.0512746256032,,,33.82399394668102,39008022.0,2.627
2001,MKD,6.37504632531386,23.57031969163142,,,40.2782915482317,829921.0,30.52
2001,MLI,0.456839791026847,84.1702609897893,,,42.82667322614549,4471900.0,
2001,MLT,3.5781258253658,9.44284506893455,,62.83,29.714932268912847,159085.0,7.107
2001,MMR,3.82006715932792,78.4185726736743,,,42.10752931498002,21211425.0,
2001,MNE,3.02789033998408,13.75860061080679,,,45.41299772346549,232810.0,
2001,MNG,1.18628633845063,57.87824028390803,,,46.27360628572804,955307.0,
2001,MOZ,3.46793646592697,87.9720171758705,,,54.48388266331424,8679877.0,
2001,MRT,2.42617489435002,58.0781850445411,,,31.2261430889374,685336.0,
2001,MUS,2.17579232667789,17.96699143464481,,28.66,31.2178744449715,514388.0,9.14
2001,MWI,1.06634650222718,63.2449997638885,,,50.47107682569008,5048858.0,
2001,MYS,3.31714421595814,26.49872965304315,,,35.56269358841606,9782029.0,3.53
2001,NAM,5.25967765330239,28.28809842751463,,,46.12035618391711,593289.0,
2001,NER,0.827109798003508,88.7868453366341,,,43.40503386891867,4937713.0,1.47
2001,NGA,16.5424536923848,72.979263733115,,,47.03531177174379,60989010.0,
2001,NIC,5.35403680643191,42.1449405351662,12.1306786605,25.78,31.405319494417903,1859876.0,4.12
2001,NLD,2.03844568003211,9.519652738680517,,56.4,44.72297539264337,8874338.0,2.119
2001,NOR,0.896773023206562,6.765853882935188,,56.64,47.025683678972605,2393777.0,3.738
2001,NPL,0.810098398412314,83.64370411805041,,,26.15577459099304,6124529.0,
2001,PAK,0.784398237820566,63.6402442248323,,,15.512827925382048,45850789.0,6.88
2001,PAN,4.11078354361227,30.87479917634017,,,36.14423371582281,1321605.0,14.71
2001,PER,4.93560319125718,53.5903970590619,,39.86,42.81869517415995,12219945.0,4.848
2001,PHL,5.32182092714363,45.6315526913775,13.25641,33.47,38.9826158950162,30519604.0,3.698
2001,PNG,2.78296555555697,79.2653174347897,,,47.494006771730085,2427740.0,
2001,POL,4.39505784672289,23.55834450084729,,24.47,46.14964654065167,17578542.0,18.435
2001,PRT,8.35481224498872,19.53828694837688,3.63655415626555,25.41,45.5365908791865,5335182.0,3.829
2001,PRY,6.05114075506971,49.035289921824,,37.63,37.370712908915806,2200239.0,6.206
2001,PSE,4.96114666980142,33.98703672926703,,,13.689556307414838,581078.0,21.493
2001,QAT,0.608067781535617,0.554235760845397,,,15.651290237258875,431006.0,
2001,ROU,1.19469731812595,44.8726876661064,,22.5,43.78386140980776,9240423.0,6.562
2001,RUS,1.19952834718643,3.4415517608450963,,,48.4268054007841,72448221.0,8.978
2001,RWA,1.05746827173306,49.87004137220562,,,46.63050834958602,2820559.0,
2001,SDN,7.5558607865929,57.8839193986215,,,27.56543943888421,7824410.0,
2001,SEN,0.503077123687901,68.01205480659121,,,33.92918876910397,2892592.0,
2001,SLB,0.892461667499128,74.7792406065347,,,47.4438256369792,217982.0,
2001,SLE,2.37280030897593,89.11932662863731,,,51.30582292374831,1701877.0,
2001,SLV,5.59245188938539,37.8396712805111,,,39.5421409787386,2302106.0,6.96
2001,SRB,4.44407631156019,33.7984066716961,,,44.43252689191227,3455221.0,12.8
2001,SSD,2.90475467234045,81.9309890828401,,,50.3680954751057,2559662.0,
2001,STP,9.32400932400932,39.09090909090908,,,48.04793006924324,20363.0,15.73
2001,SUR,0.884776344179446,17.712903833065408,,,35.3361363246042,157213.0,
2001,SVK,2.56617119068041,8.171720974646842,,15.21,45.77855093694684,2621280.0,19.149
2001,SVN,3.78201011041058,13.935894579089709,,24.65,45.63053546971037,971801.0,5.682
2001,SWE,3.21086666293581,7.482426377096565,,54.8,47.60103930024079,4557682.0,4.73
2001,SWZ,2.12096002662119,35.66199409342372,,,44.72254209330553,321310.0,
2001,SYR,8.32981137149608,42.431283261034096,,,20.25408654153917,4998848.0,11.63
2001,TCD,0.37863901346392,93.95542131811928,,,44.452885416402886,3080214.0,
2001,TGO,1.14010663298485,84.8293332269038,,,47.7151793170354,1777076.0,
2001,THA,2.85570932352047,56.652470073649496,,,45.34859783905853,35675006.0,2.6
2001,TJK,6.34451552775017,29.3932292118511,,,36.7567715869496,1676638.0,2.3
2001,TKM,2.89211595643105,38.38407860474034,,,51.717741009355045,1584814.0,
2001,TLS,19.0308672157276,66.3946761831586,7.6,29.45,44.77359613649892,325922.0,5.235
2001,TON,13.2996349340073,41.74108396517834,,,38.42708081864757,37281.0,
2001,TTO,5.2776419991155,17.69682385359539,,,39.37673030740632,626695.0,10.88
2001,TUN,4.2690678897985,23.5040474896064,,,24.89142263680265,3319983.0,14.4
2001,TUR,5.29310369154505,47.5268999769543,,14.94,27.29349130692238,23207086.0,8.381
2001,TZA,1.32283368568137,88.5418936222288,40.3521593213,44.45,49.58943862412581,16876892.0,2.994
2001,UGA,3.29314088523809,79.777108592672,,,49.5379279390805,9192722.0,
2001,UKR,1.25921165343924,19.097018667741928,,,50.47082340479238,23187781.0,11.061
2001,URY,3.93725982445211,24.83006519821616,,,43.48330701430921,1526779.0,15.052
